USER,Editor,COMPARE_KLHK_1990,COMPARE_UMD_2001,OMISSION or COMMISSION,NEW EDITS,DISAGREEMENT NOTES,ISLAND,ID,1990 land cover,X1990_CONF,Final land use KLHK,FINAL_LU_UMD,CONF_FINAL,Change 1 year,Change 1 previous cloud free year,Change 1 type,Change 1 confidence,Change 2 year,Change 2 previous cloud free year,Change 2 type,Change 2 confidence,Change 3 year,Change 3 previous cloud free year,Change 3 type,Change 3 confidence,Change 4 year,Change 4 previous cloud free year,Change 4 type,Change 4 confidence,Change 5 year,Change 5 previous cloud free,Change 5 type,Change 5 confidence,Change 6 year,Change 6 previous cloud free,Change 6 type,Change 6 confidence,SPOT,HIGHRES_GE,FY_CF,CHANGE_EVENT,CHANGE_E_CONF,AGREE_DISAGREE,D_EDITS,X1990_NOTES,CLASS_NOTES,CH1_NOTES,CH2_NOTES,CH3_NOTES,CH4_NOTES,CH5_NOTES,CH6_NOTES,NOTES_FINAL
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Jawa,2445,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1994,No,High,Disagree - major,NA,,,,,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Jawa,2447,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2014,2000,No,High,Agree,NA,Sample complete!,,,,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,COMMISSION,YES,Edited entry,,Jawa,2464,Primary degraded,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,2013,2000,No,High,Disagree - major,NA,,No data in the SPOT,,,NA,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,No edits needed,,Kalimantan,2875,Primary intact,High,Hutan Sekunder,DEG_SL,Low,1998,1997,Degraded - Selective Logging,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1991,Yes,High,Agree,,,,,,,NA,NA,NA,"1990 primary intact, change in 1998 and could be in 1997, this area replanted with other trees. This area is forest plantation consession of PT. Buana Inti Energi"
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,2876,Primary degraded,High,Perkebunan,CLEAR_PE,High,1995,1994,Cleared - Abandoned/transitional,High,2007,2006,Cleared - Abandoned/transitional,High,2009,2008,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2011,1990,Yes,High,Disagree - minor,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,2880,Non Forest,High,Belukar Rawa,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2010,1990,No,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Kalimantan,2881,Primary intact,High,Perkebunan,CLEAR_PE,High,1999,1997,Cleared - Abandoned/transitional,High,2011,2010,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,Yes,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_FOR,YES,No edits needed,,Kalimantan,2882,Primary degraded,High,Pertanian Lahan Kering Campur Semak,CLEAR_RU,High,2004,2003,Cleared - Rubber,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,No,none,1990,Yes,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Kalimantan,2892,Non Forest,High,Belukar Rawa,CLEAR_AB,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1994,Yes,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,Edited entry,,Kalimantan,2916,Non Forest,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2014,1990,Yes,High,Disagree - minor,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Kalimantan,2917,Primary degraded,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1991,No,High,Agree,,No free cloud cover until 1991; Nearby clearingby Road,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Kalimantan,2918,Non Forest,High,Belukar Rawa,CLEAR_AB,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,Yes,High,Disagree - minor,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Kalimantan,2919,Primary intact,High,Hutan Sekunder,DEG_SL,High,1998,1997,Degraded - Selective Logging,Low,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1993,Yes,High,Disagree - minor,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,2928,Non Forest,High,Air,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1993,No,High,Agree,,completely in the body of river,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,Edited entry,,Kalimantan,2931,Non Forest,High,Pertambangan,CLEAR_MI,High,,,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2014,1992,Yes,High,Disagree - major,,1990 Non-forest data; previous free cloud cover = 1989,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,No edits needed,,Kalimantan,2933,Primary intact,High,Hutan Sekunder,DEG_SL,High,1999,1998,Degraded - Selective Logging,low,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1994,Yes,High,Agree,,1990 Non-forest data; previous free cloud cover = 1989,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Kalimantan,2942,Primary degraded,High,Belukar,CLEAR_AB,High,1999,1999,Cleared - Abandoned/transitional,High,2015,2014,Cleared - Abandoned/transitional,Low,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1992,Yes,High,Agree,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Kalimantan,2954,Non Forest,High,Belukar,DEG_NE,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2015,1996,Yes,High,Agree,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Kalimantan,2988,Non Forest,High,Belukar Rawa,CLEAR_AB,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1992,Yes,High,Disagree - minor,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,2993,Primary degraded,High,Perkebunan,CLEAR_PE,High,1997,1996,Cleared - Abandoned/transitional,High,2000,1999,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2008,1993,Yes,High,Agree,,No free cloud cover until 1993,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Kalimantan,3003,Non Forest,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,Yes,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,3005,Primary degraded,High,Pertanian Lahan Kering,CLEAR_SH,High,1992,1991,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2016,1990,Yes,High,Disagree - minor,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Kalimantan,3006,Non Forest,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2016,1990,No,High,Agree,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_FOR,YES,No edits needed,,Kalimantan,3011,Primary degraded,High,Hutan Sekunder,DEG_SL,High,2005,2004,Degraded - Selective Logging,Low,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,No,none,1996,Yes,High,Disagree - minor,,No free cloud cover until 1998,citra tertutup awal,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,Edited entry,,Kalimantan,3012,Non Forest,High,Perkebunan,CLEAR_PE,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2016,1990,Yes,High,Disagree - minor,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,3014,Primary degraded,High,Perkebunan,CLEAR_PE,High,1994,1990,Cleared - Abandoned/transitional,High,2012,2011,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,Yes,High,Agree,,,,,"in the 2015, via Google Earth, there's a palm plantation",,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Kalimantan,3017,Primary degraded,High,Perkebunan,CLEAR_PE,High,2007,2006,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1994,Yes,High,Disagree - major,,No free cloud cover until 1994,Jalan,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Kalimantan,3021,Primary intact,High,Hutan Sekunder,DEG_SL,High,1999,1998,Degraded - Selective Logging,Low,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,Yes,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,3026,Primary intact,High,Rawa,CLEAR_AB,High,1999,1997,Cleared - Abandoned/transitional,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2015,1990,Yes,High,Disagree - minor,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Kalimantan,3027,Non Forest,High,Hutan Rawa Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,No,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,Edited entry,,Kalimantan,3032,Primary intact,High,Belukar,CLEAR_AB,High,1997,1991,Degraded - Nearby clearing,High,1999,1991,Cleared - Abandoned/transitional,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1991,Yes,High,Agree,,No free cloud cover until 1991,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,3037,Primary intact,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,1996,1994,Degraded - Nearby clearing,High,1997,1996,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1994,Yes,High,Agree,,No free cloud cover until 1994,,,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,3044,Non Forest,High,Belukar Rawa,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1997,No,High,Agree,,No free cloud cover until 1997,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Kalimantan,3051,Non Forest,High,Air,CLEAR_OT,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2002,1993,Yes,High,Disagree - major,,in the body of river,,,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,3053,Non Forest,High,Belukar Rawa,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2016,1990,No,High,Agree,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5248,Primary degraded,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,1997,1994,Cleared - Small-holder land use,Low,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,Yes,High,Agree,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Kalimantan,5250,Non Forest,High,Air,DEG,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2013,1990,No,High,Disagree - major,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_NON,COMMISSION,YES,No edits needed,,Kalimantan,5252,Non Forest,Low,Belukar Rawa,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2016,1990,No,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,No edits needed,,Kalimantan,5255,Primary degraded,High,Belukar Rawa,CLEAR_AB,High,2002,2001,Cleared - Abandoned/transitional,Low,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2007,1994,Yes,High,Disagree - minor,,No data until 1994,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Kalimantan,5257,Primary degraded,High,Hutan Sekunder,DEG_NE,High,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,Yes,High,Agree,,,,Nearby clearing by road channel,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Kalimantan,5261,Primary intact,High,Perkebunan,CLEAR_PE,High,1994,1992,Degraded - Selective Logging,High,1999,1997,Degraded - Peatland draining nearby,Low,2010,2009,Cleared - Palm estates,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,Yes,High,Disagree - minor,,Sample complete!,Sawit,,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5263,Non Forest,High,Belukar Rawa,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2016,1992,No,High,Agree,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Kalimantan,5268,Primary intact,High,Hutan Sekunder,DEG_NE,High,1999,1998,Degraded - Nearby clearing,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1993,No,High,Disagree - minor,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5273,Non Forest,High,Belukar Rawa,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,No,High,Agree,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Kalimantan,5277,Primary intact,High,Hutan Sekunder,DEG_SL,High,1999,1998,Cleared - Abandoned/transitional,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,No,none,1990,Yes,High,Agree,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5279,Non Forest,High,Rawa,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2015,1991,No,High,Agree,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Kalimantan,5281,Non Forest,High,Belukar,DEG_NE,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,No,High,Agree,,Sample complete!,,forest become palm estate,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5283,Primary degraded,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,1993,1990,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,No,none,1990,Yes,High,Disagree - major,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Kalimantan,5287,Primary intact,High,Perkebunan,CLEAR_PE,High,1998,1997,Degraded - Selective Logging,Low,2010,2009,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,Yes,High,Disagree - minor,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,No edits needed,,Kalimantan,5303,Primary degraded,High,Pertambangan,CLEAR_MI,High,2000,1996,Degraded - Selective Logging,High,2013,2012,Degraded - Nearby clearing,High,2014,2013,Cleared - Mining,High,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1996,Yes,High,Disagree - major,Diana edited,No data until 1996,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_FOR,YES,No edits needed,,Kalimantan,5306,Primary intact,High,Hutan Rawa Sekunder,DEG_PD,High,1997,1996,Degraded - Peatland draining nearby,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1991,No,High,Disagree - major,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Kalimantan,5311,Primary degraded,High,Hutan Mangrove Sekunder,DEG_NE,High,2006,2005,Degraded - Nearby clearing,High,2010,2009,Degraded - Nearby clearing,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,Yes,High,Disagree - minor,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Kalimantan,5318,Non Forest,High,Belukar,DEG_NE,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2016,1990,No,High,Disagree - major,,,,some area in this image has nat distrub,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5325,Non Forest,High,Belukar Rawa,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2014,1990,No,High,Agree,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Kalimantan,5326,Primary degraded,High,Hutan Sekunder,DEG_SL,High,2004,2003,Degraded - Selective Logging,High,2016,2015,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1997,No,High,Disagree - major,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5332,Non Forest,High,Belukar Rawa,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1996,No,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Kalimantan,5334,Non Forest,High,Belukar,DEG,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1993,No,High,Disagree - major,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5336,Non Forest,High,Belukar Rawa,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1994,No,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5337,Non Forest,High,Perkebunan,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2014,1990,No,High,Disagree - major,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,Edited entry,,Kalimantan,5347,Non Forest,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2015,1990,No,High,Disagree - minor,,Sample complete!,,small holder,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,No edits needed,,Kalimantan,5349,Primary degraded,High,Perkebunan,CLEAR_PE,High,1998,1997,Degraded - Selective Logging,High,2003,2002,Cleared - Abandoned/transitional,High,2011,2010,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,Yes,High,Disagree - minor,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Kalimantan,5350,Non Forest,High,Perkebunan,CLEAR_PE,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,Yes,none,1990,No,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,COMMISSION,YES,No edits needed,,Kalimantan,5351,Primary degraded,High,Belukar,CLEAR_AB,High,2001,2000,Cleared - Abandoned/transitional,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,Yes,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5354,Primary degraded,High,Hutan Tanaman,CLEAR_TP,High,1997,1996,Cleared - Tree plantations,Low,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1994,Yes,High,Agree,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Kalimantan,5359,Primary intact,High,Perkebunan,CLEAR_PE,High,1999,1998,Degraded - Selective Logging,High,2013,2012,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2016,1990,Yes,High,Disagree - minor,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,No edits needed,,Kalimantan,5364,Primary degraded,High,Perkebunan,CLEAR_SH,High,2013,2012,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,Yes,High,Agree,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5368,Non Forest,High,Pertanian Lahan Kering,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2015,1990,No,High,Agree,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5372,Primary intact,High,Perkebunan,CLEAR_PE,High,1998,1994,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2014,1993,Yes,High,Agree,,,,prepared for palm,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5373,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2011,1993,No,High,Agree,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,No edits needed,,Kalimantan,5374,Primary intact,High,Belukar Rawa,CLEAR_AB,High,1999,1997,Degraded - Selective Logging,High,2003,2002,Cleared - Fire,High,2007,2006,Cleared - Abandoned/transitional,High,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2015,1991,Yes,High,Disagree - minor,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Kalimantan,5392,Non Forest,High,Belukar Rawa,DEG_NE,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1994,Yes,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5397,Non Forest,High,Perkebunan,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2017,1990,No,High,Disagree - major,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,No edits needed,,Kalimantan,5407,Primary intact,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,1992,1990,Degraded - Nearby clearing,High,1999,1994,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2013,1990,Yes,High,Disagree - minor,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Kalimantan,5408,Non Forest,High,Belukar Rawa,CLEAR_AB,High,,,,,,,,,,,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,Yes,High,Disagree - major,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,Edited entry,,Kalimantan,5419,Non Forest,High,Lahan Terbuka,CLEAR_AB,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2004,1991,Yes,High,Disagree - minor,,,,,,,NA,NA,NA,
